Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation
gene-SYNPCC7002_RS12505	NC_010475.1	2630286	2631026	-	protein-coding	SYNPCC7002_RS12505	SYNPCC7002_RS12505	SYNPCC7002_A2521	DUF561 domain-containing protein	5727.405874969351	4450.481693955331	3580.2118756242508	2986.396275908724	7387.65118352072	5618.243845177311	5245.325863234701	8431.399758199905	7144.675905525928	6082.429922044212	5170.3957866572755	8336.11541319423	4588.280377477104	4362.97995675661	4109.461665105199	6010.175405401222
gene-SYNPCC7002_RS12510	NC_010475.1	2631148	2631564	+	protein-coding	SYNPCC7002_RS12510	SYNPCC7002_RS12510	SYNPCC7002_A2522	ferredoxin	430.92657062012904	441.027040496885	462.1303218717307	461.07626620063706	629.9850850354004	700.5203791919079	701.1046225405561	512.7202555662104	699.5682989933338	794.1097478867661	782.2821048370346	658.3513793263809	388.08795484014047	450.33926850631	431.0256543088083	383.8416028024749
gene-SYNPCC7002_RS12515	NC_010475.1	2631628	2632272	+	protein-coding	SYNPCC7002_RS12515	SYNPCC7002_RS12515	SYNPCC7002_A2523	response regulator transcription factor	3878.339135581162	3857.6894659933414	3982.628728939522	3768.1060375707234	2165.8182892366094	2204.5270727082025	1908.599503257324	2290.1504748624066	2095.2128755208	2005.823119453551	2145.634330815039	2124.5566399875956	1735.097033538451	1815.9076158186588	1768.2564647497943	2001.2644136613596
gene-SYNPCC7002_RS12520	NC_010475.1	2632331	2632403	+	tRNA	SYNPCC7002_RS12520	SYNPCC7002_RS12520	SYNPCC7002_A2524	tRNA-Thr	11.192897938185167	10.377106835220824	15.577426579945978	13.24931799427118	9.782377096822987	7.0404058210242	10.632866313411276	1.6276833510038426	16.296100142939558	5.302903157841509	16.924372460416613	1.8012349639572665	3.930004605976106	5.820216717367496	6.307692502080122	7.2939021910209005
gene-SYNPCC7002_RS12525	NC_010475.1	2632467	2633726	+	protein-coding	SYNPCC7002_RS12525	SYNPCC7002_RS12525	SYNPCC7002_A2525	competence/damage-inducible protein A	371.6042115477477	289.26185303178045	338.80902811382504	306.05924566766424	552.7043059704988	683.7994153669754	644.6175202505586	568.8753311758429	626.2358483501058	705.2861199929208	732.4492303702524	669.1587891101245	509.91809762539975	568.9261841226728	578.2051460240112	485.95623347676747
gene-SYNPCC7002_RS16740	NC_010475.1	2633912	2634055	+	protein-coding	SYNPCC7002_RS16740	SYNPCC7002_RS16740	SYNPCC7002_A2526	hypothetical protein	9592.31353302469	11779.313396330035	13500.436369286515	14042.952142128022	6133.550439708013	6946.240393168001	6727.946159810986	5710.727036996982	7108.591683780848	7315.354906242363	7623.489550503217	6974.381780442536	11094.403002670548	12277.747165286732	11719.692668864867	10436.662297577031
gene-SYNPCC7002_RS12530	NC_010475.1	2634114	2634557	+	protein-coding	aroQ	SYNPCC7002_RS12530	SYNPCC7002_A2527	type II 3-dehydroquinate dehydratase	3638.811119703999	4383.030499526395	4087.7763583541578	4651.835547788611	3406.2237051137645	3404.9162651928286	3478.2763927746637	3428.7149788895945	3609.586181661112	3718.660839436359	3519.3292288521884	3806.910096323683	6342.044932893941	6633.592003619604	7497.743820805905	6097.702231693473
gene-SYNPCC7002_RS12535	NC_010475.1	2634577	2635128	+	protein-coding	SYNPCC7002_RS12535	SYNPCC7002_RS12535	SYNPCC7002_A2528	DUF4340 domain-containing protein	484.65248072341785	555.175215684314	456.9378463450821	420.0033804183964	551.7260682608165	509.5493712966265	518.3522327787997	565.6199644738352	547.0833619415423	552.8276542049774	520.8945746150447	595.3081555878766	1752.7820542653433	2223.3227860343836	2455.7949474765273	2196.376297271169
gene-SYNPCC7002_RS12540	NC_010475.1	2635219	2635845	+	protein-coding	hisH	SYNPCC7002_RS12540	SYNPCC7002_A2529	imidazole glycerol phosphate synthase subunit HisH	1462.9117605208016	1460.5777870573309	1299.417000543827	1540.895682733738	1266.8178340385768	1335.917004539342	1549.7402651796936	1367.2540148432277	1463.156991405359	1419.852320512064	1646.3653432327496	1551.763921449185	1750.8170519623552	2087.2752202659185	2344.359046606445	1983.0296581838072
gene-SYNPCC7002_RS12550	NC_010475.1	2636779	2638215	+	protein-coding	SYNPCC7002_RS12550	SYNPCC7002_RS12550	SYNPCC7002_A2531	hypothetical protein	54357.18954700246	54164.606264789494	52794.494917200245	53821.379556328386	77882.39525635622	79475.62111063168	78874.60231288485	64600.310676316	88656.60481335652	83694.39481442308	88672.42877760944	86418.75048325975	42810.522674049214	42309.33789981334	43384.30902930708	40544.97880433743
gene-SYNPCC7002_RS12555	NC_010475.1	2638443	2638877	+	protein-coding	SYNPCC7002_RS12555	SYNPCC7002_RS12555	SYNPCC7002_A2532	hypothetical protein	707.3911496933027	728.9917551742628	837.2866786720963	779.0598980631454	943.9993898434184	960.1353438421752	946.9896560381918	795.937158640879	1102.3147739545543	1063.2320831472227	1092.5622666113393	1011.3934322620051	678.9082956823723	698.4260060840995	710.6666885676938	793.2118632735229
gene-SYNPCC7002_RS12560	NC_010475.1	2638975	2639388	+	protein-coding	psb27	SYNPCC7002_RS12560	SYNPCC7002_A2533	photosystem II protein Psb27	4097.719935169591	4245.533833959719	3815.1713932051025	3326.9037483614934	6179.5276120630815	5985.224998598198	5595.545897432684	5220.794348344825	6326.378876919749	5918.039924151125	5766.509794429728	6734.81753023622	4541.12032220539	4725.288447412736	4139.94884553192	4748.330326354606
gene-SYNPCC7002_RS12565	NC_010475.1	2639489	2640682	-	protein-coding	SYNPCC7002_RS12565	SYNPCC7002_RS12565	SYNPCC7002_A2534	response regulator	708.5104394871213	655.0548689733145	913.875692690164	820.132783845386	699.4399624228437	532.4306902149551	628.6682207804417	577.8275896063641	545.9193547884752	593.9251536782491	619.6200806341416	637.6371772408723	524.6556148978101	574.7464008400402	597.1282235302516	517.8670555624839
gene-SYNPCC7002_RS12570	NC_010475.1	2640803	2641120	+	protein-coding	SYNPCC7002_RS12570	SYNPCC7002_RS12570	SYNPCC7002_A2535	hypothetical protein	208.18790165024416	243.86201062768936	251.83506304246	320.63349546136254	163.3656975169439	117.92679750215537	151.5183449661107	127.77314305380165	124.5487653781809	149.80701420902264	138.2157084267357	126.08644747700863	181.7627130263949	172.42392025201207	205.000006317604	163.20106152409264
gene-SYNPCC7002_RS12575	NC_010475.1	2641251	2642741	-	protein-coding	gatB	SYNPCC7002_RS12575	SYNPCC7002_A2536	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	5373.7103001227	5724.271557978687	5945.384478012715	5673.357965146919	6753.753147646591	6805.432276747517	6888.768262801331	6387.84331101458	7214.516334709955	7360.429583084016	7504.078700365833	7855.185677817639	6162.247222170534	6137.418528464025	6010.179672398676	6136.90695597021
gene-SYNPCC7002_RS12580	NC_010475.1	2642818	2643231	-	protein-coding	aroH	SYNPCC7002_RS12580	SYNPCC7002_A2537	chorismate mutase	556.2870275278029	578.5237060635609	530.9306225998255	465.0510615989184	1279.5349242644468	1328.8765987183178	1370.3106461408784	1230.528613358905	1310.672054353567	1382.7319984071737	1429.1692299907363	1544.558981593356	1159.3513587629511	1171.3186143702087	1132.230804123382	1106.8496574874216
gene-SYNPCC7002_RS12585	NC_010475.1	2643247	2644065	-	protein-coding	sppA	SYNPCC7002_RS12585	SYNPCC7002_A2538	signal peptide peptidase SppA	1730.4220212434273	1913.2790727438392	1965.3519868365177	1837.6804058054129	3124.4912447252623	2951.690140464396	3026.3795744546846	2973.77748228402	3019.4345550560865	3240.0738294411626	3257.941698630198	3063.90067369131	3122.3886594480164	3552.5147788631857	3547.0257503363887	3389.8410432769633
gene-SYNPCC7002_RS12590	NC_010475.1	2644308	2645327	+	protein-coding	SYNPCC7002_RS12590	SYNPCC7002_RS12590	SYNPCC7002_A2539	DMT family transporter	108.57111000039616	125.82242037705248	118.128818231257	137.79290714042023	530.2048386478059	506.0291683861143	429.3019774039803	713.739149415185	443.48672531856937	481.238461574117	455.0775706023134	509.7494947999064	764.3858958623526	827.1983009558554	776.897459839535	914.4729871992454
gene-SYNPCC7002_RS12595	NC_010475.1	2645324	2646025	-	protein-coding	SYNPCC7002_RS12595	SYNPCC7002_RS12595	SYNPCC7002_A2540	alpha/beta hydrolase	993.9293369108432	897.6197412466013	871.0377695953126	837.3568972379386	412.8163134859301	433.86500872061634	475.1562133805664	454.937496605574	426.0266180225627	449.42104262706795	428.7507689972209	445.80565357942345	325.2078811445228	307.7439589308064	310.128214685606	311.8143186661435
gene-SYNPCC7002_RS12600	NC_010475.1	2646057	2647241	-	protein-coding	SYNPCC7002_RS12600	SYNPCC7002_RS12600	SYNPCC7002_A2541	NAD(P)H-quinone oxidoreductase subunit H	33435.424720946736	34681.588181662395	32765.818692034703	32417.106336583296	12423.618912965194	11603.46884377551	11357.23033101242	12592.572245041229	12083.55825598968	12533.411613558408	12115.97019582936	12385.291612170164	10950.95783455242	10672.822405472649	10754.615716046608	11232.609374172189
gene-SYNPCC7002_RS12605	NC_010475.1	2647428	2648204	+	protein-coding	rnc	SYNPCC7002_RS12605	SYNPCC7002_A2542	ribonuclease III	1263.6781772211057	1225.7957449104597	1169.6051123776106	1134.141620309613	1127.9080792636903	980.3765105776198	1057.970198184422	1041.7173446424592	1009.1942017091854	1079.140792620747	1008.8806472237236	1014.095284707941	868.5310179207194	835.9286260319067	798.9743835968154	857.0335074449558
gene-SYNPCC7002_RS12610	NC_010475.1	2648333	2650054	+	protein-coding	SYNPCC7002_RS12610	SYNPCC7002_RS12610	SYNPCC7002_A2543	AarF/ABC1/UbiB kinase family protein	9143.478325703463	10706.579977239086	9926.715088070574	10504.05930585819	7168.525936551885	7400.3465686240625	7218.38711851708	7758.352692559815	7524.142237425806	7681.255224133427	7719.394327778911	7276.989254387357	9392.711008282891	9968.57618267118	10476.025963871403	9498.484128256969
gene-SYNPCC7002_RS12615	NC_010475.1	2650090	2650479	+	protein-coding	SYNPCC7002_RS12615	SYNPCC7002_RS12615	SYNPCC7002_A2544	hypothetical protein	3186.618043001318	3545.079122582314	2841.582231958479	3471.321314499049	3164.5989908222364	2782.720400759815	2692.1088397268177	2952.6175987209704	3081.1269341686434	2684.594723657264	3188.3637229595965	2842.3487731245664	2940.6259464216214	3121.0912146883197	2967.7693222286975	2678.6855796524255
gene-SYNPCC7002_RS12620	NC_010475.1	2650529	2652097	-	protein-coding	SYNPCC7002_RS12620	SYNPCC7002_RS12620	SYNPCC7002_A2545	glycosyltransferase family 39 protein	791.3378842296914	957.2881055491208	950.2230213767048	792.3092160574165	1580.8321388465947	1585.851411185701	1578.9806475415746	1490.9579495195198	1493.4211773851036	1352.240305249585	1389.6790275830976	1549.0620690032492	1254.6539704578718	1118.2091368242302	1206.8718320646633	1265.4920301421262
gene-SYNPCC7002_RS12625	NC_010475.1	2652094	2654736	-	protein-coding	topA	SYNPCC7002_RS12625	SYNPCC7002_A2546	type I DNA topoisomerase	5244.99197383357	5274.164549000983	6362.08063902627	5693.231942138325	7947.203153458995	8421.20541267257	7823.795944236935	7626.510341128504	7776.73178964137	8207.568362549197	8073.865906533192	7897.514699470635	6889.298074276114	6887.498957914761	7049.897653158217	6989.381774545778
gene-SYNPCC7002_RS12630	NC_010475.1	2655171	2656751	+	protein-coding	SYNPCC7002_RS12630	SYNPCC7002_RS12630	SYNPCC7002_A2547	NAD(P)H-quinone oxidoreductase subunit N	49443.50735213917	46992.7283032975	40310.48563225521	43989.06067277974	18290.11045792994	18208.24955462384	20530.735742908	19661.601038450917	17803.489406161465	19217.72104401763	18476.713512202605	18372.59663236412	19067.399847044573	17923.357381133206	19062.89802336981	19471.071898930295
gene-SYNPCC7002_RS12635	NC_010475.1	2656854	2657228	+	protein-coding	SYNPCC7002_RS12635	SYNPCC7002_RS12635	SYNPCC7002_A2548	(2Fe-2S) ferredoxin domain-containing protein	437.6423093830402	342.4445255622872	324.5297204155412	323.28335906021675	180.97397629122528	193.6111600781655	178.7650648942271	185.5559020144381	172.27305865393245	148.48128841956228	172.0644533475689	198.13584603529932	270.18781666085727	299.01363385475514	243.89744341376473	271.69785661552856
gene-SYNPCC7002_RS12640	NC_010475.1	2657330	2657848	+	protein-coding	SYNPCC7002_RS12640	SYNPCC7002_RS12640	SYNPCC7002_A2549	adenine phosphoribosyltransferase	1093.5461285606912	1109.0532930142256	1056.668769673002	1012.247894762318	1689.41652462133	1768.9019625323303	1790.3088655206236	1731.0412437925866	1390.9885479151978	1732.7236068247132	1624.7397561999949	1446.391676057685	1361.7465959707206	1453.599125162532	1464.4359425662683	1381.282727424583
gene-SYNPCC7002_RS12645	NC_010475.1	2657880	2658899	+	protein-coding	SYNPCC7002_RS12645	SYNPCC7002_RS12645	SYNPCC7002_A2550	ABC transporter permease	1825.5616537180013	1652.5542635089162	1721.3056370840306	1854.904519197965	2333.0969375922828	2344.455138401059	2638.279954015173	2395.136051002154	2197.645504990706	2498.9931131328112	2499.1656666548533	2152.4757819289334	2193.9250712861613	2203.6795546132685	2384.307765786286	2170.8476396025953
gene-SYNPCC7002_RS12650	NC_010475.1	2659008	2660237	+	protein-coding	SYNPCC7002_RS12650	SYNPCC7002_RS12650	SYNPCC7002_A2551	zinc ribbon domain-containing protein	1115.9319244370615	1192.070147695992	1495.432951674814	1461.399774768111	412.8163134859301	417.14404489568386	369.49210439104183	367.8564373268684	423.69860371642847	400.369188417034	440.97392688529953	383.66304732289774	379.2454444766942	411.7803327537504	395.2820634636877	368.34206064655547
gene-SYNPCC7002_RS12655	NC_010475.1	2660246	2661670	-	protein-coding	SYNPCC7002_RS12655	SYNPCC7002_RS12655	SYNPCC7002_A2552	efflux RND transporter periplasmic adaptor subunit	1291.6604220665686	967.6652123843418	897.0001472285559	842.656624435647	1893.8682059449304	1935.231550054027	1849.454184388974	2076.1101142054013	1694.794414865714	2023.057554716536	1731.9274484493003	1826.452253452668	1511.086770997813	1524.1692528606131	1637.8974863734718	1613.7758597633742
gene-SYNPCC7002_RS12660	NC_010475.1	2661842	2662726	+	protein-coding	SYNPCC7002_RS12660	SYNPCC7002_RS12660	SYNPCC7002_A2553	tetratricopeptide repeat protein	5037.923361977145	4949.8799604003325	5463.782372916052	5177.833472161177	3919.7985026969714	4340.410188661419	4353.49420119733	4458.224698399525	3913.392048611627	4535.307925743951	4393.755139307046	4239.206487673427	4822.115651532682	5054.858219033671	5153.38477419946	5101.172844845242
gene-SYNPCC7002_RS12665	NC_010475.1	2662785	2664011	+	protein-coding	SYNPCC7002_RS12665	SYNPCC7002_RS12665	SYNPCC7002_A2554	ABC transporter ATP-binding protein	1356.5792301080426	1390.5323159195905	1334.4662103487055	1396.4781165961824	2224.5125518175473	2596.149646502674	2496.0653670732972	2353.6301255515564	2247.697812572592	2634.21714365777	2497.2851808259184	2505.5178348645577	2311.8252094654445	2408.1146668108017	2455.7949474765273	2246.5218748344373
gene-SYNPCC7002_RS12670	NC_010475.1	2664054	2664941	+	protein-coding	SYNPCC7002_RS12670	SYNPCC7002_RS12670	SYNPCC7002_A2555	DUF4922 domain-containing protein	317.8783014444588	312.6103434110273	306.3560560722709	314.00883646422693	347.2743869372161	334.4192764986495	370.1566585356301	334.48892863128964	338.72608154252936	323.4770926283321	291.4753034849528	356.6445228635388	404.7904744155389	397.2297909603316	395.2820634636877	321.8434341787972
gene-SYNPCC7002_RS12675	NC_010475.1	2664955	2665614	-	protein-coding	SYNPCC7002_RS12675	SYNPCC7002_RS12675	SYNPCC7002_A2556	M23 family metallopeptidase	14483.60993201161	16227.200813576565	18030.87126628747	19202.236569097226	9897.8091465655	11100.07982757228	10785.049212521975	10449.72711344467	9619.355112946609	10955.79792410056	11370.357564656562	9850.053400400311	8771.770280538669	9437.481407211397	9739.077223211709	8622.304127560581
gene-SYNPCC7002_RS12680	NC_010475.1	2665756	2667180	-	protein-coding	SYNPCC7002_RS12680	SYNPCC7002_RS12680	SYNPCC7002_A2557	folate/biopterin family MFS transporter	1528.9498583560942	1878.256337174969	1387.6890844968543	1695.9127032667109	1510.3990237494693	1328.8765987183178	1432.1141815875812	1617.9172508978197	1421.2527338949428	1494.0929647218454	1417.8863150171253	1485.1182277827663	3662.76429276973	4034.137712225346	3959.1283271389566	3991.587974036188
gene-SYNPCC7002_RS12685	NC_010475.1	2667250	2667882	-	protein-coding	SYNPCC7002_RS12685	SYNPCC7002_RS12685	SYNPCC7002_A2558	transaldolase	607.7743580434548	631.7063785940676	546.5080491797714	519.3732653754303	1115.1909890378206	1406.321062749584	1248.0326835366486	1072.6433283115323	1118.610874097494	1222.319177882468	1189.407286801501	1136.5792622570352	969.728636524604	912.318970447355	934.589772391538	963.7068269886364
gene-SYNPCC7002_RS12690	NC_010475.1	2667921	2668799	-	protein-coding	fabD	SYNPCC7002_RS12690	SYNPCC7002_A2559	ACP S-malonyltransferase	1188.685761035265	1079.2191108629656	754.2070702457178	771.1103072665826	3087.318211757335	3514.922606146332	3585.269610053365	2758.923279951513	3297.632264639126	3440.2584236496796	3276.74655691955	3562.842758707473	2206.6975862555832	2256.061505069576	2438.974434137647	2256.550990347091
gene-SYNPCC7002_RS12695	NC_010475.1	2668883	2670217	-	protein-coding	SYNPCC7002_RS12695	SYNPCC7002_RS12695	SYNPCC7002_A2560	histidine phosphatase family protein	1271.5132057778353	1272.4927256689534	693.195482807596	704.8637172952267	4120.337233181843	4492.658964541068	4231.2162385931	3907.253884084724	4198.57380111307	4386.826637324389	4057.1481759276494	4684.111523770872	2761.8107368497085	2488.1426466746047	2531.487257501489	2733.3898460850824
gene-SYNPCC7002_RS12700	NC_010475.1	2670356	2670859	+	protein-coding	folK	SYNPCC7002_RS12700	SYNPCC7002_A2561	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	341.3833871146477	326.87886530945593	371.2620001553792	357.73158584532183	245.53766513025695	290.41674011724825	293.73293190798654	222.99261908752644	329.41402431799247	232.0020131555661	293.35578931388795	275.5889494854618	256.4328005399409	278.6428753439689	265.9743671710452	304.5204164751226
gene-SYNPCC7002_RS12705	NC_010475.1	2670968	2671780	+	protein-coding	SYNPCC7002_RS12705	SYNPCC7002_RS12705	SYNPCC7002_A2562	tetratricopeptide repeat protein	2687.4147949582593	2708.424883992635	3032.405707562817	2816.8050055820527	1081.9309069086223	1133.5053371848962	1050.6601025939517	1324.120406041626	878.8254005656689	1035.3918415685548	922.3782990927054	1056.4243063609367	1419.7141639088682	1463.0569773282543	1533.8205600891497	1549.0424778180636
