Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	Z-Scaled expression 0.04%	Z-Scaled expression 4%	Z-Scaled expression 8%	Z-Scaled expression 30%	DE in ≥1 pairwsie comparisons	0.04->30% log2FC	0.04->30% FDR	0.04->4% log2FC	0.04->4% FDR	0.04->8% log2FC	0.04->8% FDR	4->30% log2FC	4->30% FDR	4->8% log2FC	4->8% FDR	8->30% log2FC	8->30% FDR	KEGG orthology 1	KEGG orthology 2	KEGG orthology 3	KEGG orthology 4	KEGG orthology 5	KEGG orthology 6	KEGG orthology 7	KEGG orthology 8	KEGG orthology 9	KEGG orthology 10	KEGG orthology 11	KEGG pathway 1	KEGG pathway 2	KEGG pathway 3	KEGG pathway 4	KEGG pathway 5	KEGG pathway 6	KEGG pathway 7	KEGG pathway 8	KEGG pathway 9	KEGG pathway 10	KEGG pathway 11	KEGG pathway 12	KEGG pathway 13	KEGG pathway 14	KEGG pathway 15	KEGG pathway 16	KEGG pathway 17	KEGG pathway 18	KEGG pathway 19	KEGG pathway 20	KEGG pathway 21	KEGG pathway 22	KEGG pathway 23	KEGG pathway 24	KEGG pathway 25	KEGG pathway 26	KEGG pathway 27
gene-SYNPCC7002_RS11720	NC_010475.1	2447288	2448406	-	protein-coding	SYNPCC7002_RS11720	SYNPCC7002_RS11720	SYNPCC7002_A2365	HAMP domain-containing histidine kinase	1.6507774032542326	-0.5227207053715238	-0.5772204308776423	-0.5508362670050702	yes	-1.5765121251698735	2.163866701177307e-53	-1.5551965882007703	1.748626645719658e-52	-1.5941270487395784	8.17537361371191e-54	-0.0213155369691034	1	-0.0389304605388082	1	0.01761492356970479	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11725	NC_010475.1	2448594	2449187	+	protein-coding	SYNPCC7002_RS11725	SYNPCC7002_RS11725	SYNPCC7002_A2366	methyltransferase domain-containing protein	0.4379564459332392	-0.4787456415712333	-1.053285141325583	1.0940743369635486	yes	0.21726075130404215	0.2130996025538981	-0.30472597912360905	0.0674079732359593	-0.5052432686907636	6.415701909426193e-4	0.5219867304276512	3.043411423376145e-4	-0.20051728956715456	0.2130996025538981	0.7225040199948057	2.030077130120923e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11730	NC_010475.1	2449202	2449966	-	protein-coding	fabG	SYNPCC7002_RS11730	SYNPCC7002_A2367	3-oxoacyl-[acyl-carrier-protein] reductase	-1.546779530996874	0.7927662107116284	0.745050451984351	0.00896286830088864	yes	1.0535920661021163	1.0815319740665843e-21	1.5975445288711465	6.7579904687837155e-49	1.5631363933532192	1.2820951072095731e-46	-0.5439524627690301	7.986982033883049e-7	-0.03440813551792721	0.8324448014648838	-0.5095443272511029	3.1038216822460427e-6	09100 Metabolism > 09103 Lipid metabolism > 00061 Fatty acid biosynthesis [PATH:syp00061]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00780 Biotin metabolism [PATH:syp00780]	09100 Metabolism > 09110 Biosynthesis of other secondary metabolites > 00333 Prodigiosin biosynthesis	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01004 Lipid biosynthesis proteins [BR:syp01004]	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Fatty acid metabolism (syp01212)	Biosynthesis of cofactors (syp01240)	Fatty acid biosynthesis (syp00061)	Biotin metabolism (syp00780)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11735	NC_010475.1	2450076	2450399	+	protein-coding	SYNPCC7002_RS11735	SYNPCC7002_RS11735	SYNPCC7002_A2368	thioredoxin domain-containing protein	1.3636555815737517	-0.8626499835184126	-0.8037229026946622	0.3027173046393374	yes	-0.48210980029812395	1.915995171884018e-5	-1.0009472030706283	1.1274827246998085e-19	-0.9740439807359228	1.4486844545684646e-18	0.5188374027725045	7.1081016633295835e-6	0.02690322233470566	0.9011296808188424	0.4919341804377989	1.915995171884018e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11740	NC_010475.1	2450709	2451272	+	protein-coding	SYNPCC7002_RS11740	SYNPCC7002_RS11740	SYNPCC7002_A2369	hypothetical protein	1.370271166763036	-0.826665840852225	-0.9579556799270914	0.41435035401627274	yes	-0.4439979320138096	6.516410743822974e-11	-1.013484576904263	5.769032244463924e-51	-1.0740497761809664	1.3765050249050079e-56	0.5694866448904534	6.243453715402974e-17	-0.06056519927670335	0.41413152888379534	0.6300518441671568	3.481551992055506e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11745	NC_010475.1	2451352	2452500	-	protein-coding	SYNPCC7002_RS11745	SYNPCC7002_RS11745	SYNPCC7002_A2370	MltA domain-containing protein	1.615535950542295	-0.61242359730342	-0.5738507768470716	-0.42926157639181706	yes	-0.8836600545477229	7.196464656299005e-22	-0.96030296285630945	1.330659225985759e-25	-0.9476918894070132	1.1670163128123315e-24	0.07664290830858657	1	0.01261107344929619	1	0.06403183485929037	1	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01011 Peptidoglycan biosynthesis and degradation proteins [BR:syp01011]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11750	NC_010475.1	2452833	2454533	+	protein-coding	SYNPCC7002_RS11750	SYNPCC7002_RS11750	SYNPCC7002_A2371	SulP family inorganic anion transporter	1.6685024477590713	-0.5647658023402239	-0.5998759248855381	-0.5038607205333087	yes	-4.200686129548062	4.312103693766698e-241	-4.316965866413097	1.708295248724142e-254	-4.3881847445959705	1.0350681916553748e-261	0.11627973686503516	0.8083478748487491	-0.07121887818287288	0.8083478748487491	0.18749861504790805	0.475627079744125	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11755	NC_010475.1	2454712	2456130	+	protein-coding	SYNPCC7002_RS11755	SYNPCC7002_RS11755	SYNPCC7002_A2372	cation:proton antiporter	1.666903898235011	-0.54026597260981	-0.6259523292743991	-0.5006855963507996	yes	-4.221219234615911	2.0565324477036937e-221	-4.2938842300603195	3.829132903458119e-229	-4.4708330938238	2.8493085207521803e-246	0.07266499544440848	0.6575005345303306	-0.17694886376348018	0.4201471941519438	0.24961385920788864	0.21212871936960428	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11760	NC_010475.1	2456199	2456543	+	protein-coding	SYNPCC7002_RS11760	SYNPCC7002_RS11760	SYNPCC7002_A2373	cation:proton antiporter subunit C	1.663661264361266	-0.5465343210664704	-0.63996936086699	-0.4771575824278004	yes	-4.1655571040485375	3.17070161555162e-160	-4.316867744663962	1.0883057589203255e-171	-4.524243506079482	3.1561623009706103e-177	0.15131064061542435	0.48470372025951913	-0.20737576141551997	0.48470372025951913	0.3586864020309443	0.10892704962033715	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11765	NC_010475.1	2456543	2457976	+	protein-coding	SYNPCC7002_RS11765	SYNPCC7002_RS11765	SYNPCC7002_A2374	cation:proton antiporter	1.6701938175375748	-0.5552478536696597	-0.6086139424063404	-0.5063320214615741	yes	-4.049407423599043	7.06593433666149e-272	-4.134080759291124	3.1107910391870847e-284	-4.242751822617371	1.9209857318267104e-288	0.08467333569208095	0.8317808868471123	-0.10867106332624654	0.8317808868471123	0.19334439901832748	0.37726535468682343	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11770	NC_010475.1	2458017	2459453	+	protein-coding	SYNPCC7002_RS11770	SYNPCC7002_RS11770	SYNPCC7002_A2375	cation:proton antiporter	1.6729674312461025	-0.5561687047720657	-0.6188565850758092	-0.49794214139823145	yes	-4.005437867728912	0	-4.109700412810465	0	-4.2353264796210235	0	0.10426254508155262	0.34440615581706396	-0.1256260668105585	0.34440615581706396	0.22988861189211113	0.03075639779280053	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11775	NC_010475.1	2459450	2459839	+	protein-coding	SYNPCC7002_RS11775	SYNPCC7002_RS11775	SYNPCC7002_A2376	cation:proton antiporter	1.665167553711132	-0.6248532891474518	-0.594941479310328	-0.44537278525334983	yes	-3.8149112952634026	7.265866654903578e-196	-4.173943089199869	2.3020752389712582e-222	-4.085412618036825	6.404084357274526e-198	0.3590317939364666	0.0512169492677822	0.08853047116304431	0.6365409303971976	0.2705013227734223	0.1698751026571494	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11780	NC_010475.1	2459836	2460087	+	protein-coding	SYNPCC7002_RS11780	SYNPCC7002_RS11780	SYNPCC7002_A2377	hypothetical protein	1.6602364049271392	-0.5873245726187921	-0.5654626597327779	-0.5074491725755682	yes	-3.352746382435098	6.176002391585025e-115	-3.4622636939038336	5.528800006950217e-123	-3.4307049116875854	6.975385573919023e-115	0.1095173114687352	1	0.03155878221624809	1	0.07795852925248711	1	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11785	NC_010475.1	2460093	2460377	+	protein-coding	SYNPCC7002_RS11785	SYNPCC7002_RS11785	SYNPCC7002_A2378	monovalent cation/H(+) antiporter subunit G	1.6284584078569992	-0.3714131255130074	-0.7188660526328621	-0.5381792297111335	yes	-3.442442392638044	3.1186868356228667e-52	-3.1579720064216765	1.82041945294732e-46	-3.746496353432295	8.869261792324667e-57	-0.28447038621636705	0.5101861422760234	-0.588524347010619	0.05784518623294887	0.3040539607942519	0.5101861422760234	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11790	NC_010475.1	2460364	2460960	+	protein-coding	SYNPCC7002_RS11790	SYNPCC7002_RS11790	SYNPCC7002_A2379	DUF4040 domain-containing protein	1.6550807833893848	-0.45438938815762425	-0.6890462429077026	-0.5116451523240565	yes	-3.3769380313571986	1.7817964362592883e-111	-3.2723823468227295	1.9719573667925375e-106	-3.649879980910125	5.782006347384776e-125	-0.10455568453446888	0.5603347394497836	-0.37749763408739495	0.05684102820690193	0.2729419495529261	0.1932638140166144	09190 Not Included in Pathway or Brite > 09193 Unclassified: signaling and cellular processes > 99977 Transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11795	NC_010475.1	2460957	2461619	+	protein-coding	SYNPCC7002_RS11795	SYNPCC7002_RS11795	SYNPCC7002_A2380	Na(+)/H(+) antiporter subunit B	1.6581777019411934	-0.5536427703600516	-0.6338279710445515	-0.47070696053659034	yes	-3.268505390964131	6.5191623166399356e-108	-3.3958655368932367	2.2401896973360036e-116	-3.5473582420995493	1.1646990219419334e-121	0.12736014592910555	0.7479420206094162	-0.1514927052063125	0.7479420206094162	0.2788528511354181	0.25332370758320016	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11800	NC_010475.1	2461629	2463098	-	protein-coding	SYNPCC7002_RS11800	SYNPCC7002_RS11800	SYNPCC7002_A2381	TM0106 family RecB-like putative nuclease	-1.2840844352741811	0.01825692500796555	0.28891120505782847	0.9769163052083972	yes	0.41568975844505457	3.17651895070879e-5	0.23922145298989575	0.04074621541261351	0.2929039428094692	0.00893872768450845	0.1764683054551588	0.15151160401607722	0.05368248981957341	0.6135442709491052	0.12278581563558535	0.3777317170947104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11805	NC_010475.1	2463180	2463959	-	protein-coding	SYNPCC7002_RS11805	SYNPCC7002_RS11805	SYNPCC7002_A2382	ABC transporter permease	0.7060934380672282	0.4858674771142262	0.07018599095487615	-1.2621469061363453	yes	-0.3037171840608203	0.0016855445179196	-0.03398049694455957	0.9862586028735328	-0.09790795198633666	0.8210850402949749	-0.26973668711626075	0.00625676962862424	-0.06392745504177708	0.9862586028735328	-0.20580923207448365	0.06245326428510106	09130 Environmental Information Processing > 09131 Membrane transport > 02010 ABC transporters [PATH:syp02010]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABC transporters (syp02010)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11810	NC_010475.1	2464025	2464717	-	protein-coding	SYNPCC7002_RS11810	SYNPCC7002_RS11810	SYNPCC7002_A2383	NUDIX hydrolase	1.548754125098832	-0.16337919518526064	-0.36510792779100454	-1.0202670021225626	yes	-0.8267167254723874	1.0123414569221442e-39	-0.5520855819471672	1.4673554894267391e-18	-0.615193363975861	2.198673246593174e-22	-0.27463114352522017	3.2053899628311583e-05	-0.06310778202869381	0.34634873246527736	-0.21152336149652637	0.00160066151484087	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03400 DNA repair and recombination proteins [BR:syp03400]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11815	NC_010475.1	2464765	2466105	-	protein-coding	SYNPCC7002_RS11815	SYNPCC7002_RS11815	SYNPCC7002_A2384	OB-fold nucleic acid binding domain-containing protein	1.5919672448115187	-0.7168236312042517	-0.3834548994998942	-0.4916887141073629	yes	-0.5667875039695808	1.5643129079659488e-15	-0.6261229044212078	8.345649863416215e-19	-0.5359044156729182	5.2516813521130765e-14	0.05933540045162702	0.8777553718769218	0.09021848874828955	0.6515551297959717	-0.03088308829666253	0.8777553718769218	09120 Genetic Information Processing > 09124 Replication and repair > 03030 DNA replication [PATH:syp03030]	09120 Genetic Information Processing > 09124 Replication and repair > 03430 Mismatch repair [PATH:syp03430]	09120 Genetic Information Processing > 09124 Replication and repair > 03440 Homologous recombination [PATH:syp03440]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03032 DNA replication proteins [BR:syp03032]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03400 DNA repair and recombination proteins [BR:syp03400]	NA	NA	NA	NA	NA	NA	DNA replication (syp03030)	Mismatch repair (syp03430)	Homologous recombination (syp03440)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11820	NC_010475.1	2466456	2466770	-	protein-coding	SYNPCC7002_RS11820	SYNPCC7002_RS11820	SYNPCC7002_A2386	hypothetical protein	-0.3580251489165117	0.5818464648146324	0.8292885947588536	-1.053109910656996	yes	-0.12117670633189298	0.3771825328369187	0.1560304611064246	0.24886257110528545	0.19821295722375007	0.10765305959051844	-0.2772071674383176	0.00776253026990722	0.04218249611732548	0.7011707298171952	-0.3193896635556431	0.00139294816999328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11825	NC_010475.1	2466758	2467429	+	protein-coding	SYNPCC7002_RS11825	SYNPCC7002_RS11825	SYNPCC7002_A2385	pseudouridine synthase	1.5587052207991934	-0.710759042705234	-0.5651583620511063	-0.2827878160428454	yes	-0.6620763568477371	2.166911239868156e-9	-0.8180970759697739	8.553512994602765e-14	-0.7573133142018412	1.3883557820219849e-11	0.15602071912203674	0.490885956830355	0.06078376176793267	0.8562867261589523	0.09523695735410408	0.8562867261589523	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03009 Ribosome biogenesis [BR:syp03009]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11830	NC_010475.1	2467526	2467726	-	protein-coding	SYNPCC7002_RS11830	SYNPCC7002_RS11830	SYNPCC7002_A2387	hypothetical protein	1.1538144567083637	-0.8403831106563481	-0.9015651472638566	0.5881338012118354	yes	-0.14516032513707247	0.1449798435025029	-0.49735760917582034	1.4377001905909595e-9	-0.5136253893400659	4.0568291823787055e-10	0.35219728403874784	2.4617392663936673e-5	-0.01626778016424551	0.9368582112799816	0.3684650642029934	1.2797764376362742e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11835	NC_010475.1	2467879	2468958	-	protein-coding	SYNPCC7002_RS11835	SYNPCC7002_RS11835	SYNPCC7002_A2388	hypothetical protein	-1.3164977589599558	0.6104888564374342	0.9807534378735344	-0.2747445353509928	yes	0.18305088684997703	0.02122847991868191	0.3407713863955135	1.833407399078593e-6	0.4084507960318809	6.2336603343847126e-9	-0.1577204995455365	0.03703190877514471	0.0676794096363674	0.34025239881671404	-0.2253999091819039	0.00292249245663501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11840	NC_010475.1	2469069	2469899	+	protein-coding	SYNPCC7002_RS11840	SYNPCC7002_RS11840	SYNPCC7002_A2389	carbon dioxide-concentrating mechanism protein	1.5323458482346852	-0.8421136950519037	-0.813408187395157	0.1231760342123821	yes	-1.128880012039224	1.1174197569030047e-94	-1.903068673761684	8.217292706853504e-260	-1.879925205514044	9.01928632330672e-249	0.7741886617224601	1.825187190249076e-43	0.02314346824764018	0.7660910184261959	0.7510451934748199	2.0729841476226734e-40	09190 Not Included in Pathway or Brite > 09191 Unclassified: metabolism > 99981 Carbohydrate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11845	NC_010475.1	2469949	2471451	+	protein-coding	SYNPCC7002_RS11845	SYNPCC7002_RS11845	SYNPCC7002_A2390	MBOAT family protein	-1.4019673939725377	0.17533536467906752	0.02349487907976006	1.2031371502137238	yes	1.1890792765119609	2.374346748877665e-28	0.717957261977866	1.0962946997742139e-10	0.6468847373613273	1.0863832874406685e-8	0.4711220145340945	5.676122348309104e-6	-0.07107252461653868	0.5465498666897053	0.5421945391506332	3.209255507405202e-7	09100 Metabolism > 09107 Glycan biosynthesis and metabolism > 00543 Exopolysaccharide biosynthesis [PATH:syp00543]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Exopolysaccharide biosynthesis (syp00543)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11850	NC_010475.1	2471448	2471795	-	protein-coding	SYNPCC7002_RS11850	SYNPCC7002_RS11850	SYNPCC7002_A2391	c-type cytochrome	-1.2574281480938558	0.13933236229577667	0.8844897226370129	0.23360606316103696	yes	0.28774958655200156	0.03123143655745388	0.26405924625931215	0.04767946944748066	0.405473606858182	5.667033575322733e-4	0.02369034029268938	0.9091192751949628	0.14141436059886983	0.5275326157619813	-0.11772402030618044	0.5395398712469516	09100 Metabolism > 09102 Energy metabolism > 00195 Photosynthesis [PATH:syp00195]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 00194 Photosynthesis proteins [BR:syp00194]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Photosynthesis (syp00195)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11855	NC_010475.1	2471830	2473617	-	protein-coding	SYNPCC7002_RS11855	SYNPCC7002_RS11855	SYNPCC7002_A2392	phosphodiester glycosidase family protein	1.1284150732585576	-0.507570402003639	-1.2213075777488995	0.600462906493993	yes	-0.15707061134708653	0.05798486786862609	-0.4809525297939986	1.3516697446054338e-8	-0.6990076596789738	1.3648227007663506e-16	0.3238819184469121	1.9331802854300872e-4	-0.21805512988497516	0.01802973239388845	0.5419370483318873	2.1057307948345566e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11860	NC_010475.1	2474057	2478691	+	protein-coding	gltB	SYNPCC7002_RS11860	SYNPCC7002_A2393	glutamate synthase large subunit	-1.613416231603349	0.7582139076599078	0.515452517263479	0.33974980667995697	yes	0.5437969038300404	7.058627741410821e-20	0.6621294645929611	6.335819738932877e-29	0.5932271870753155	2.304943586628096e-23	-0.11833256076292062	0.14355760389727762	-0.06890227751764555	0.533548402734517	-0.04943028324527506	0.533548402734517	09100 Metabolism > 09101 Carbohydrate metabolism > 00630 Glyoxylate and dicarboxylate metabolism [PATH:syp00630]	09100 Metabolism > 09102 Energy metabolism > 00910 Nitrogen metabolism [PATH:syp00910]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01002 Peptidases and inhibitors [BR:syp01002]	NA	NA	NA	NA	NA	NA	NA	NA	Microbial metabolism in diverse environments (syp01120)	Glyoxylate and dicarboxylate metabolism (syp00630)	Nitrogen metabolism (syp00910)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11865	NC_010475.1	2478857	2480227	-	protein-coding	trmFO	SYNPCC7002_RS11865	SYNPCC7002_A2394	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	-1.3988951148492603	0.671483724932147	0.8071717909402323	-0.07976040102310433	yes	0.28785876493396284	0.00129199542586592	0.4583287299977473	3.9746705713712907e-8	0.4821897783971703	7.142026056878819e-9	-0.17046996506378445	0.06648637460151606	0.02386104839942299	0.8523340766006389	-0.19433101346320744	0.04532495183910327	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03016 Transfer RNA biogenesis [BR:syp03016]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03036 Chromosome and associated proteins [BR:syp03036]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS11870	NC_010475.1	2480358	2480696	-	protein-coding	SYNPCC7002_RS11870	SYNPCC7002_RS11870	SYNPCC7002_A2395	DUF1830 domain-containing protein	-0.609357710468206	0.9794859759828266	0.6478153743064846	-1.0179436398210973	yes	-0.13783184978707014	0.5868041892135378	0.5489853852113631	3.244997477458949e-5	0.42391854308214494	0.00183728432006483	-0.6868172349984332	1.0331383553653573e-7	-0.12506684212921812	0.5868041892135378	-0.561750392869215	2.4666647477324788e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
